"Afghanistan","Albania","Argentina","Armenia","Aruba","Australia","Austria","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Canada","Chile","China","China, Hong Kong SAR","China, Macao SAR","Colombia","Comoros","Congo","Costa Rica","Croatia","Cyprus","Czechia","Côte d'Ivoire","Dem. Rep. of the Congo","Denmark","Ecuador","Egypt","El Salvador","Estonia","Fiji","Finland","France","Gambia","Georgia","Germany","Ghana","Greece","Grenada","Guatemala","Guyana","Honduras","Hungary","Iceland","India","Indonesia","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Lao People's Dem. Rep.","Latvia","Lithuania","Luxembourg","Madagascar","Malawi","Malaysia","Malta","Mauritania","Mauritius","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Netherlands","New Zealand","Nicaragua","Nigeria","Norway","Pakistan","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Rep. of Korea","Romania","Russian Federation","Saint Lucia","Saint Vincent and the Grenadines","Samoa","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Singapore","Slovakia","Slovenia","South Africa","Spain","Sri Lanka","Suriname","Sweden","Switzerland","Thailand","Tunisia","Turkey","USA","United Arab Emirates","United Kingdom","Uruguay","Viet Nam","Zambia","Zimbabwe"
"Afghanistan",1,0.614152725034463,0.625932643915213,0.686322698281412,1,0.458071588304663,0.405487357193891,0.67356450386173,0.351229167005416,0.354068364678907,1,1,0.859464539339028,0.364613930280618,0.719860182289704,0.43905008846988,0.662862620129024,1,1,0.593825963461442,0.38098163174586,0.571847427946004,0.256267512296687,0.474920151061211,1,0.59555173079519,0.766690471736069,0.744406693917193,0.657147865667576,0.528853474323255,0.491740530323093,0.366347399008719,0.617467761913467,0.570375501378114,0.372266986155391,0.603299692186857,0.43627720058379,0.650917132357844,0.47078737748244,0.679427531078737,0.466063907079333,0.365643685718998,1,0.501996710327631,0.325802403325549,0.580629086554323,0.476467521038237,0.792776236206167,0.474615488020647,1,0.690883220322288,0.435559020979805,0.666810867232699,0.227344111411724,0.391867158437056,0.406796787598254,0.542329018592446,0.386936646398641,0.533854183835301,0.357792747320259,0.405882982009676,0.272760862745919,0.361938924426235,0.514400707783832,0.469218035027255,1,0.464940267129152,0.427165800681572,0.438117184365373,0.574303607511375,0.786475067283351,0.320392884511002,0.610446312570943,0.585656658664492,0.570797728240906,0.444454423848782,1,0.770374233872125,0.508573355668418,0.502332066030726,0.481979475571635,0.68631556321433,0.360060036683226,0.480024617790799,0.73197673528319,0.549217829148345,0.448282190040537,0.218557270688626,1,0.600020445314496,0.417561137301026,0.409793570647767,0.526410487336154,0.514178281031284,0.34931062272385,0.416497017719116,0.315315277556478,0.767790127527931,1,1,1,0.379332423326054,0.504109093573095,0.468719644517678,0.564060885301926,0.363701143473072,0.520445614133526,0.523312107827368,0.437957397465317,0.413905804401949,0.504802016692916,1,0.424105819763283,0.422875104877217,0.400090451577188,0.565994872568151,0.30216101539035,0.24551623413424,0.189173764136228,0.323704826872123,0.600141640185283,1,0.71849794437596,0.600025203853805
"Albania",0.614152725034463,1,0.418247768156773,0.472419361237641,1,0.418750023030394,0.32349068845978,0.637659633219565,0.488752592180438,0.361852417666448,1,0.66038013861124,0.698676221217468,0.34262334008626,0.725049987424134,0.314669871260075,0.593219487228894,1,1,0.696664277558294,0.343643001016283,0.491485268875566,0.252295972243977,0.432655560072176,0.517536171364083,0.408892755637032,1,0.706906992205476,0.486024492395225,0.324184380892345,0.448832059201218,0.319142760325097,0.500925333571971,0.578262242106853,0.379019296146195,0.384666553276541,0.398670079524591,0.586970990121595,0.399192452473803,1,0.433668888581966,0.308696813795686,0.495046874358915,0.516467866706297,0.268041142108202,0.560710271651411,0.248201469821015,1,0.639619613015456,1,0.56082856306069,0.31699963619668,0.545191911984091,0.323290129515772,0.407657513515012,0.399041447167765,0.445428741081436,0.198352593247419,1,0.381669157248956,0.527545161403613,0.46273536848168,0.602695947186195,0.460424176929685,0.513030786309881,1,0.457439401578872,0.42346948867816,0.496383221253521,0.657709716847812,1,0.417078991109833,0.400343067618829,0.539953877702108,0.509800186122181,0.421696430679501,0.535877354731538,0.340382391193378,0.436760330910827,0.483217004748081,0.532140985312631,1,0.318597301005322,0.520752478792273,0.58263220484013,0.545528780301604,0.411154370764825,0.440370208433991,0.481048654604169,0.484401100553198,0.478836582367196,0.323602761802683,0.410424480318036,0.459824935151449,0.376074711489529,0.309849694280011,0.316266795276049,0.805152854782867,0.711072876404847,1,0.714398116520458,0.433885878764693,0.431772702732158,0.297278341646161,0.699864167029706,0.448362343516286,0.359282790992502,0.336438159122368,0.427671811459169,0.277989629854615,0.415759716321261,1,0.362755842874559,0.333860531393857,0.411106482641051,0.402438889257536,0.264077050052197,0.309915020920855,0.360667189553138,0.364375793633682,0.513860796191523,1,0.632036810437581,0.75729609109079
"Argentina",0.625932643915213,0.418247768156773,1,0.393456473647819,1,0.247200009730415,0.292359280374465,0.474199482440803,0.347034105558772,0.262558404959749,0.46932303917678,0.351989286591407,0.539720394405663,0.127858204820667,0.411404497647049,0.345736728990213,0.43188473228683,0.798068876980012,0.42319836543268,0.337646522161613,0.24222817837598,0.187203082131004,0.1417391219037,0.259085338486936,0.434902025048405,0.231326225102259,0.48791788685002,0.390184452883364,0.310489126046454,0.402177583687284,0.316989020734627,0.314874816609245,0.342500318380207,0.372378108284424,0.276284073031456,0.266140651879095,0.23189801235654,0.341084869749876,0.321746227654444,0.545462142892689,0.327999560108758,0.234024613531328,0.555530669117826,0.444949362399949,0.189055416230328,0.365127657613117,0.300990857287103,0.512232621911976,0.309319804454442,0.467366828755411,0.330683164673058,0.340508338078812,0.434082162550042,0.201510206232774,0.213507721344771,0.274632396091545,0.272017719972008,0.211887140362134,0.395254212057594,0.231395652767626,0.287858483727684,0.387072399746715,0.309681310936688,0.329944362169134,0.501378285335817,0.501319390809294,0.402247986877829,0.327515855739434,0.388525306304168,0.374838749006855,0.393867395789222,0.232652342528643,0.460804797078942,0.406954201988416,0.346642432107585,0.223265880322369,0.451343173263124,0.455286345719052,0.241986914541514,0.349491662159273,0.427679880949994,0.427182210734448,0.209511286308008,0.303862297861838,0.353579438742132,0.301923175750972,0.331176192516799,0.311591843147019,0.188356257989536,0.215607653672542,0.267497438704386,0.251137131104048,0.309694861773716,0.321380616511046,0.232449300608343,0.331044135520534,0.234198857365588,0.513448265779778,0.546743523918721,1,0.826801117202092,0.23169466012816,0.322969354611948,0.379181710577611,0.550218360547918,0.298838980002761,0.340136607680479,0.341714236935037,0.25015581762587,0.201905129127468,0.389031555069776,0.489729632669806,0.294095494971528,0.20802495820455,0.221941584535514,0.309315721373833,0.252781913812952,0.141030353820179,0.278062447212646,0.229264955650751,0.228648063999374,0.19028576027677,0.438207575954374,0.398441988144062
"Armenia",0.686322698281412,0.472419361237641,0.393456473647819,1,1,0.459970656345704,0.357150616001976,0.647650805777754,0.336504288343944,0.345530114545187,1,0.754221644741929,1,0.377750221213767,0.724886393381793,0.356137607533916,1,1,1,0.669050069813492,0.330700311281738,0.508457818288972,0.249433240606986,0.351567496075281,0.580176193802171,0.513500045914474,0.647257294268932,1,0.640389344311302,0.496760883043003,0.490954472898932,0.342382870109299,0.78625722478942,0.780167071176941,0.412752635094061,0.469587523150179,0.468038581024498,0.564849977873035,0.455700973237516,0.638203808727972,0.389452488998064,0.335841567693273,1,0.237542837186971,0.279595640729864,0.582103556991327,0.391985832440798,1,1,0.649312678322741,0.684998224994961,0.376600763398066,0.506626112916368,0.357635577409769,0.459603955693871,0.464810265149914,0.397804654913571,0.287701364227614,1,0.354378491767383,0.575678422122976,0.390748852505103,0.606233866072827,0.474581494871967,0.499452246973362,0.700446654667911,0.405813502483419,0.374993401784054,0.44380974479895,1,0.409161060903882,0.480496638418,0.626771093793065,0.676343721952347,0.619161651092224,0.470065457716675,0.566067847180361,0.706957034956909,0.514727909232332,0.729327288481772,0.793036566038441,1,0.335755096504412,0.518692368516554,1,0.632314296636475,0.483487018135952,0.544519816778592,1,0.571502307779652,0.556518240588256,0.34038681565697,0.437576449821006,0.453436550276388,0.368688717251624,0.437470177011689,0.205027053309122,1,1,0.7767439287486,1,0.46158930496697,0.542390058097923,0.301893925573834,0.62787657931525,0.458105359575022,0.431065878464209,0.388513155470826,0.528964054443048,0.318451239986878,0.521935068237883,1,0.391496050679034,0.282771334116761,0.419096918346765,0.589409230983551,0.456636471819939,0.317179970345577,0.270926806793465,0.379075742149618,0.595512031340867,1,0.690513420388888,1
"Aruba",1,1,1,1,1,1,0.492934240727636,0.508708685848129,1,0.450360291730512,0.508646541178963,1,0.665903775521983,0.376281539675596,1,0.543520196552663,1,1,1,1,0.417593172186382,0.472186406419649,0.358462926916149,0.441219287381222,1,0.352296610723907,1,1,0.38008338021486,0.694310676259736,0.50549543464037,0.559605908410762,1,1,0.499060169111233,0.519907319797918,1,0.533729659639393,0.573250811307381,1,0.370180187308154,0.411490241270197,1,1,0.406967355382975,0.603682232490427,0.560309710480851,0.63610658679009,0.497193457705242,0.523458386403696,0.499145398060265,0.514948344812354,1,0.409379919356923,0.456134618941805,0.525334000301745,1,0.369988758706375,0.473202286139572,1,0.433584554811335,1,0.692132359345091,0.567989273386034,1,1,0.685212216560549,0.564298996343062,0.552264603731462,1,1,0.348848439825255,0.852244021939834,1,0.680071832696248,0.395058951954943,0.831329911042798,0.828136040768294,0.624315053765282,0.625581817043082,1,1,0.301434676297424,0.500567623715091,0.62755423031998,0.745499330448659,0.529065426136369,0.533131753985528,0.407519053983201,0.442502250426053,0.549392483831002,0.467019618521846,0.488127885962641,1,0.406935689939058,0.766563239884277,0.642850579152129,0.564019820318465,0.674820727635298,1,1,0.499872973356694,1,0.685854733808279,0.733312575580015,0.562891479161642,0.565574935803451,0.534868073034715,0.507742623563724,0.396141675959741,0.828822160791446,0.473292991535662,0.363408194065637,0.402353295481338,0.44315896963869,1,0.476239931716727,0.257259690475279,0.383581469205306,0.392593591626895,0.489297519559607,1,0.737900013654852,1
"Australia",0.458071588304663,0.418750023030394,0.247200009730415,0.459970656345704,1,1,0.216983182449999,0.452901324015585,0.370238317251083,0.214363165613594,0.501656092077614,0.477553151027542,0.493709689834988,0.225435297920091,0.249502285753435,0.335677782416215,0.340657890313949,0.524796027464773,0.625573634619399,0.297179507479456,0.191009471085433,0.264345308223218,0.0513054708626238,0.159638392848893,0.313571673132031,0.314907177142747,0.684526352949936,0.320648802885228,0.363809533213426,0.373170649345145,0.369485816330749,0.259015632453728,0.352772188712577,0.342363952178912,0.236967013955439,0.373384180450749,0.266764121193456,0.39120191833093,0.311979159908176,0.262820369146773,0.248258231827154,0.186376631003809,0.598639012814216,0.333341941878828,0.144075653202804,0.329715344128783,0.292987182830657,0.528567554233014,0.390046913183869,0.437666219321442,0.364460600578803,0.257749340699131,0.295287329788707,0.143671836096191,0.163718939412849,0.23996029318797,0.251571186731477,0.177276686596323,0.382298368595875,0.0890528480558056,0.312967597148877,0.336026754252431,0.333940882322354,0.273969151286913,0.471101559853566,0.343007861142855,0.380001336648518,0.340057746277091,0.362920200136802,0.377748301870598,0.406750715789981,0.146676130307212,0.325874980570088,0.350023740854019,0.327362813045789,0.229278076136264,0.325064757989756,0.481388369765131,0.350367922389364,0.360038211925589,0.31052240014883,0.390212689442524,0.178331407939014,0.150754610843106,0.392402051840812,0.269701755896931,0.269063531110678,0.269720316648659,0.436649545176487,0.297451259000906,0.215549277877846,0.229808247558273,0.306561314417021,0.243453841511326,0.116377375552858,0.324916017376531,0.245338074097863,0.466199942191442,0.470037120011027,0.357824983309709,1,0.236291793988831,0.399270409189631,0.378892813863227,0.383480140922265,0.134153891192486,0.280491482916895,0.316370931753108,0.217478679104946,0.202704075914991,0.277322482348808,0.415980056030645,0.21115030652779,0.188738543638592,0.144778406783182,0.400664633152099,0.21994614840175,0.104258093917231,0.186676414497397,0.136706612168562,0.400022923069997,0.163120632590382,0.352982185504906,0.443701038610401
"Austria",0.405487357193891,0.32349068845978,0.292359280374465,0.357150616001976,0.492934240727636,0.216983182449999,1,0.476373501875847,0.301212832208245,0.178872346292899,0.447683650131308,0.470646787920978,0.50240935479933,0.234548752611906,0.432235496484002,0.223165585459407,0.496515052521404,0.597739519427335,0.53622430816089,0.352743245708248,0.215069283763823,0.279273356115883,0.152511888429229,0.233467061035315,0.397199778639562,0.307790912163147,0.514644407248871,0.556702397703263,0.374784046679688,0.201327251687983,0.334856177291978,0.14361869185345,0.382723169336937,0.432303378312306,0.223356602593485,0.349008930213958,0.280712780751071,0.381459319823281,0.295633111566511,0.56228275094994,0.231807653797174,0.150353624252242,0.572306836808918,0.32821032356884,0.0644371031877309,0.397415996645735,0.241812077196749,0.600682333293816,0.40931182203726,0.498625162292303,0.402584383218183,0.145595234202316,0.362458351111151,0.235232871237017,0.285416249801643,0.246328292181677,0.269321977055111,0.12319252959175,0.427637416442878,0.194969761862458,0.339828814615266,0.301975419985287,0.3522833860636,0.301334569771334,0.404748812115434,0.403701770731615,0.290203933414319,0.256266213270186,0.269302134988234,0.486345776702532,0.481954856180229,0.25461420520767,0.362529504617967,0.519541939816616,0.388218564824492,0.211748548291625,0.359201254458881,0.344143867926393,0.268539411100021,0.428868529018909,0.38407604020071,0.383616113699022,0.15337965721189,0.290398291354434,0.40739783634608,0.34074321052314,0.234656377035835,0.308994873364302,0.381564475059993,0.321660565396828,0.290428218459111,0.157023855850275,0.23720641749085,0.298013600016579,0.206929979594679,0.182377073844294,0.172640802221698,0.537689271866606,0.541836521185046,0.585439898610528,1,0.24512418234685,0.414703065912653,0.227260859580147,0.481518035613424,0.240800077198089,0.162866902451938,0.175720421692737,0.252283544640289,0.179853030709717,0.305939016470278,0.51950477473773,0.19337754641488,0.140311161781178,0.247718585594903,0.297127812771781,0.205039139093855,0.130089577873374,0.2335259200154,0.165932130685034,0.384071570612098,0.192223595762855,0.401255820186625,0.448517948912946
"Barbados",0.67356450386173,0.637659633219565,0.474199482440803,0.647650805777754,0.508708685848129,0.452901324015585,0.476373501875847,1,0.611590025164518,0.452805914817394,0.405673643839294,1,0.51675751470491,0.389204638552089,0.814638205369357,0.403982978079537,1,1,1,0.681860033470593,0.352961537065875,0.448136504963739,0.303103869576852,0.401608661096467,0.65944192820522,0.42781531398134,1,1,0.410290142867955,0.63399387759689,0.508000601331182,0.492643247581443,0.561586726692526,0.642287288180181,0.44691429123749,0.501100958223546,0.579758555024309,0.533481427690687,0.556965439660629,0.688414899129271,0.513783846841557,0.380376633555465,1,1,0.360599603720621,0.614540369250621,0.402826084961831,0.376084353648914,0.403360678333204,0.35504286549088,0.524337357965676,0.434863682007161,0.520335646897585,0.393755345855351,0.440294710084236,0.40828775711126,0.505299747626462,0.409129515077704,0.354605379744939,0.340426228486968,1,0.609879099899549,0.591426749490422,0.693503525088116,0.751133796603209,1,0.580050126308056,0.53855550859559,0.514088038036237,1,1,0.451825521452249,0.57178878957326,1,0.75617853805253,0.390529931460327,0.772776100682596,0.652651920480289,0.569938601920943,1,0.675282646932715,0.621879682518218,0.37297836830553,0.38282493251675,0.661706068637145,0.703460822193399,0.449891078491084,0.535869066120082,0.574738995242384,0.467305812020604,0.566969964328661,0.336790921682793,0.489894010682986,1,0.40704193795779,0.569696190741649,0.472700711722756,0.376780654360961,0.393986591286746,1,1,0.590955395098346,0.5642015169618,0.605150222577045,0.695081582815491,0.387267112269977,0.491759820552927,0.552379708238888,0.448459017548324,0.413294045463912,0.547210124835327,0.445135529024934,0.415170960877216,0.423647097985035,0.388247233815708,0.648136724329541,0.406642759756772,0.251104476783395,0.44609796740248,0.339514345366341,0.459630086796579,1,0.60730071085703,0.616768138925262
"Belarus",0.351229167005416,0.488752592180438,0.347034105558772,0.336504288343944,1,0.370238317251083,0.301212832208245,0.611590025164518,1,0.281674170280853,1,0.487786921415995,0.782054703128466,0.248992721526362,0.490493235356986,0.326599297144205,0.422003300137062,0.567352629359988,1,0.475605974744561,0.34508712770723,0.413865813838395,0.202970622952196,0.330111447432057,0.641806705870288,0.356633468705567,0.616379719582205,0.724359692752873,0.424839470507797,0.365124176463936,0.512338424708812,0.266672130226737,0.363317454010161,0.563298396780501,0.334196673949582,0.400974556245588,0.318258941439057,0.575501636508171,0.260053938823823,0.502064008179182,0.320551305799935,0.285001529080071,1,0.321539517768735,0.208449578310145,0.463996606429545,0.385342681378378,1,0.622502692632898,0.580716161182515,0.432147883642204,0.300179385121255,0.367663924031264,0.288386773753871,0.296580945096163,0.367300075217831,0.315357235226827,0.259378455704626,1,0.342441966421467,0.486968182849089,0.249577010154379,0.474434620537914,0.434668589253929,0.342831767841204,0.650816637638062,0.259734118768349,0.211066141074587,0.432095224149793,0.781004514780993,0.494908254289767,0.356515561252563,0.619338411230036,0.583985490352318,0.475489992591179,0.37100801834823,0.363766230607883,0.502337526988876,0.34654031385619,0.5528044977534,0.400135397911311,0.712210707994878,0.26406849593332,0.373426319964297,0.505494140746265,0.402756465080322,0.285052570844347,0.364402800389058,0.408370423024058,0.431567583193037,0.427937106257079,0.198776799747535,0.383629908805869,0.397340313479629,0.322535254748617,0.315384571845587,0.108433007943472,1,1,1,1,0.398299786077514,0.400904451405285,0.315048704573792,0.850328473288949,0.390704952827201,0.301094813244723,0.326040693429922,0.418472441363346,0.306715042954268,0.36100302588079,1,0.323902749481301,0.299931778530737,0.337587680711193,0.413806358712962,0.251990001335118,0.262463818399553,0.306906725890054,0.286287705867281,0.433144174960999,0.324541359665596,0.480633175996964,1
"Belgium",0.354068364678907,0.361852417666448,0.262558404959749,0.345530114545187,0.450360291730512,0.214363165613594,0.178872346292899,0.452805914817394,0.281674170280853,1,0.461241840780529,0.318774466748168,0.503778760615593,0.180075355611582,0.407274993638931,0.220471595399499,0.3232134898895,0.355223519904082,0.373276847533496,0.258895394808441,0.171790834977605,0.243829341417907,0.121006983885017,0.179195003736127,0.365866439648398,0.248761813574045,0.479015644037686,0.288102205208731,0.248985323291773,0.247509189958156,0.288221878282159,0.167583650759972,0.250666042456136,0.278107212665451,0.181498839980599,0.279211598884703,0.227498065859109,0.352474487708872,0.257001260779345,0.458404106576862,0.190455857118187,0.0780089484860669,0.389117710145711,0.314368974645323,0.071343141842401,0.250562193996847,0.207108234895726,0.495201734698232,0.282852691439497,0.331868754987586,0.312198276134554,0.174506576177597,0.304844855615137,0.138626167701139,0.219648070371271,0.130837322141336,0.190257376850337,0.103715952740188,0.374100884808345,0.152427921136025,0.30149508437219,0.278096004202779,0.296310580907484,0.291864700315789,0.393180691586208,0.355846693200794,0.265976812914019,0.223211975285461,0.164543893754473,0.303894206879286,0.304859381405219,0.215800380928171,0.312329999173055,0.283251167655392,0.310968033585787,0.203211352778324,0.40871147924093,0.382887319076377,0.231418634058464,0.289504022564714,0.288398848874984,0.245743493106986,0.0671087744740121,0.269506140165492,0.341289832665889,0.204518575480361,0.175348608797762,0.241002720945846,0.353452903213628,0.253468474403088,0.245378532889392,0.149434411359716,0.186152298109274,0.236553247407289,0.188167571147328,0.191443173515056,0.157944404340827,0.443782287573524,0.511074383184863,0.690738071990614,0.431096188948718,0.195244908498614,0.257380841432592,0.251795185898533,0.394574051479631,0.175136596918279,0.21422218656285,0.241195030367804,0.191293773957847,0.134040024223372,0.270132047063986,0.310691892125916,0.144996565030582,0.151502559033596,0.208101826698489,0.262601691258923,0.169915662920876,0.0887550606293325,0.16057577382169,0.0966940725292516,0.339807147446098,0.197614778905553,0.351978178654064,0.327768493924377
